id,rep,date,lon,lat,type
NA,NA,NA,53.51809235556947,-31.632993793740855,background
NA,NA,NA,93.99723217069004,-13.422208194537609,background
NA,NA,NA,55.95745650884239,1.0093802198701036,background
NA,NA,NA,74.20203490158669,-10.135854632438896,background
NA,NA,NA,105.23241643380278,-8.865867691606288,background
NA,NA,NA,71.09425292678793,13.33273037536922,background
NA,NA,NA,72.68971468786648,14.819693768830584,background
NA,NA,NA,62.63819533038576,-4.965570168980304,background
NA,NA,NA,53.400662959420046,2.7175598119059012,background
NA,NA,NA,106.85496383700034,-7.767076191042299,background
NA,NA,NA,98.24114656696342,-27.944552177852252,background
NA,NA,NA,38.75037781318127,-17.767894896280364,background
NA,NA,NA,70.11187042143072,-25.462030052423604,background
NA,NA,NA,95.62631527247432,2.3158261397966045,background
NA,NA,NA,79.7161145174124,-23.41593989362623,background
NA,NA,NA,91.3904772691663,-10.371360139678536,background
NA,NA,NA,57.64457056239591,-3.5722005370879715,background
NA,NA,NA,99.02025488814216,-21.703863676885288,background
NA,NA,NA,72.64181095819559,-13.155049055928307,background
NA,NA,NA,83.13306957008282,6.594701583140834,background
NA,NA,NA,68.48601996399586,-7.694731465527975,background
NA,NA,NA,52.200066515555946,4.418899103107715,background
NA,NA,NA,42.91094143581788,-23.559130154856017,background
NA,NA,NA,85.12491149908377,9.822945708321493,background
NA,NA,NA,89.45373348151813,-11.332223117581648,background
NA,NA,NA,91.87715884683834,-26.99670081707351,background
NA,NA,NA,93.0666011150734,6.087015932221862,background
NA,NA,NA,82.53500423037212,-26.30123736275772,background
NA,NA,NA,63.84167879820534,-24.786997249328557,background
NA,NA,NA,70.8465131681972,-14.18383651361505,background
NA,NA,NA,53.44251045525053,-19.818271908103988,background
NA,NA,NA,66.3696356374582,5.793612253276378,background
NA,NA,NA,40.53580373985997,-25.889354591314827,background
NA,NA,NA,64.72536057334558,-24.14764440836405,background
NA,NA,NA,62.358453968125374,-17.31864807989944,background
NA,NA,NA,56.100736514695136,9.063431229451696,background
NA,NA,NA,43.68014704154291,12.208480965000229,background
NA,NA,NA,59.10811371614385,19.16512541752406,background
NA,NA,NA,54.54819380562014,-24.763078699420326,background
NA,NA,NA,42.48413838650048,-23.86016603887729,background
NA,NA,NA,59.54355111945248,-16.151339447469883,background
NA,NA,NA,107.9209800668527,17.60454051163305,background
NA,NA,NA,68.4979546221227,8.334383437509167,background
NA,NA,NA,41.883874131056,-26.67022000146179,background
NA,NA,NA,91.09536240144185,-20.116278723094258,background
NA,NA,NA,108.25516912588832,20.14849920630535,background
NA,NA,NA,105.29669211975904,-14.954521210538651,background
NA,NA,NA,54.02721405261629,-0.06485408462156281,background
NA,NA,NA,92.50368438776538,-30.377280563908375,background
NA,NA,NA,81.13165965489097,-18.02453708274495,background
NA,NA,NA,81.83429158241528,-26.781377360686065,background
NA,NA,NA,68.00979134066357,15.546816758944084,background
NA,NA,NA,34.662856799962924,28.818714522231765,background
NA,NA,NA,100.27705479568114,-28.940482552793583,background
NA,NA,NA,63.3247894662971,-24.312322017230606,background
NA,NA,NA,80.8805658468001,5.748261563323687,background
NA,NA,NA,49.26748189882034,0.5125622251215854,background
NA,NA,NA,43.70610787386435,-15.000237041208852,background
NA,NA,NA,46.091845208393075,-30.010998962671735,background
NA,NA,NA,68.94361194963253,-7.815621278909289,background
NA,NA,NA,66.81699988569093,-25.329901903430475,background
NA,NA,NA,93.49920170654786,8.923319012211953,background
NA,NA,NA,106.9929573460801,-14.236519336845364,background
NA,NA,NA,72.55725063156197,-8.780395475846836,background
NA,NA,NA,59.09333235674434,-30.31643490491924,background
NA,NA,NA,71.34861842702946,-7.631302812592813,background
NA,NA,NA,95.7400897288602,-21.632570742725232,background
NA,NA,NA,102.11772139547227,10.219242506511206,background
NA,NA,NA,100.72167032639624,-26.01185548669915,background
NA,NA,NA,82.43009131187341,15.394518704122712,background
NA,NA,NA,99.27394215138789,-31.34936578573486,background
NA,NA,NA,107.952073900206,0.09803530810451964,background
NA,NA,NA,98.06459865400166,8.786507335653548,background
NA,NA,NA,43.10644650991483,-2.5327336570237295,background
NA,NA,NA,42.56600619968117,-17.76223091793228,background
NA,NA,NA,99.67776376661544,-32.347633968214765,background
NA,NA,NA,63.20918462601441,7.476852902608837,background
NA,NA,NA,54.511822326814496,-29.948923161527023,background
NA,NA,NA,52.65713701999226,-30.22917565164971,background
NA,NA,NA,55.40181236166916,-3.3522100025737127,background
NA,NA,NA,90.46430815334764,-16.481456318696637,background
NA,NA,NA,83.84009972975178,-1.7582575638108269,background
NA,NA,NA,53.74526219141241,-10.366262729687882,background
NA,NA,NA,75.80518361573581,-27.704548016098254,background
NA,NA,NA,54.42123179213711,-22.08558359082831,background
NA,NA,NA,42.14025902549351,-10.674444368052743,background
NA,NA,NA,65.33815225220968,14.87260327073732,background
NA,NA,NA,54.081634794752574,-14.801369948159108,background
NA,NA,NA,93.47308705065856,-10.80568268465579,background
NA,NA,NA,54.44163951352385,8.297572536365825,background
NA,NA,NA,49.90359994008964,5.189095495590981,background
NA,NA,NA,64.51338781756988,1.6845477233957398,background
NA,NA,NA,60.36579482182478,-15.486150327928309,background
NA,NA,NA,104.11391318396856,-17.84871897960721,background
NA,NA,NA,40.9847914222853,-26.01842754904681,background
NA,NA,NA,55.602839949543096,11.061764635363092,background
NA,NA,NA,58.14951598417961,19.951607480479357,background
NA,NA,NA,97.50257081055018,2.681262458247966,background
NA,NA,NA,62.155612351263954,-32.258500267448326,background
NA,NA,NA,91.263018434335,7.475314802524704,background
NA,NA,NA,56.445030649314944,-28.07837399204076,background
NA,NA,NA,73.80348076918412,-15.183482687245608,background
NA,NA,NA,66.5478161455473,2.7576725384651737,background
NA,NA,NA,103.5822900093182,-18.39489256526231,background
NA,NA,NA,80.39437874105167,-22.192498674830578,background
NA,NA,NA,97.50595818909711,-14.948518311045206,background
NA,NA,NA,62.029727721984045,4.129930722039435,background
NA,NA,NA,74.91321735053265,6.702161565281831,background
NA,NA,NA,92.13279081443258,-31.405841873388532,background
NA,NA,NA,88.98774315889423,-6.292511815267545,background
NA,NA,NA,74.51077606779467,-29.43466361991229,background
NA,NA,NA,76.46460284960557,7.675637598038556,background
NA,NA,NA,99.03372512290876,-0.7092848151761934,background
NA,NA,NA,60.33531735728593,-3.038121283412192,background
NA,NA,NA,80.90830306267748,13.543595513615026,background
NA,NA,NA,85.17076760503818,17.367745559015685,background
NA,NA,NA,54.267688006157144,26.40841086274464,background
NA,NA,NA,83.27745631884001,-10.190372292727242,background
NA,NA,NA,63.104045543525,5.3340766556542505,background
NA,NA,NA,88.03208748934415,-29.539500490091253,background
NA,NA,NA,104.67849086341256,8.863544083005703,background
NA,NA,NA,53.96785447391144,5.616109316397693,background
NA,NA,NA,46.42645026128531,11.564200366453736,background
NA,NA,NA,105.12585318111032,8.2521609637853,background
NA,NA,NA,83.87960444856947,10.918925109700648,background
NA,NA,NA,43.70457590331817,-27.430900229082397,background
NA,NA,NA,49.74096502826413,-9.501525781728764,background
NA,NA,NA,84.63350402649071,-27.24633828336493,background
NA,NA,NA,74.05357197398232,-1.569138183525738,background
NA,NA,NA,71.51467317224419,13.32856363791974,background
NA,NA,NA,77.28330252691103,1.7378704073941122,background
NA,NA,NA,69.3619423363671,9.514554450495885,background
NA,NA,NA,57.178223327569896,-23.141566558472007,background
NA,NA,NA,80.83496633808076,5.710169444854815,background
NA,NA,NA,49.457008415789744,-31.069090660572453,background
NA,NA,NA,57.9740340543372,-23.72110609858489,background
NA,NA,NA,82.62028164146429,-2.9448401526033257,background
NA,NA,NA,46.83557481925814,-7.121569996950122,background
NA,NA,NA,96.3121153575054,-1.0585071732602052,background
NA,NA,NA,59.3524106206267,-31.70512837322326,background
NA,NA,NA,64.24060357510581,-20.71254544234204,background
NA,NA,NA,108.017599188653,-27.007005938823273,background
NA,NA,NA,50.08803060971871,-25.559470033120853,background
NA,NA,NA,52.394412048438824,-12.107115507601462,background
NA,NA,NA,81.50831197755586,16.08657027804432,background
NA,NA,NA,83.44613588129623,-16.707716011477174,background
NA,NA,NA,60.704885600162626,14.551983963228077,background
NA,NA,NA,51.948852012605485,-22.05462057239132,background
NA,NA,NA,97.44457701247242,-1.8765324785754365,background
NA,NA,NA,63.20206867418693,15.338441570238109,background
NA,NA,NA,52.789411719958274,3.224226929109821,background
NA,NA,NA,79.07286202032023,-0.25029960818675767,background
NA,NA,NA,88.47436419517933,3.494367721296496,background
NA,NA,NA,76.2540819836008,-13.564790492065852,background
NA,NA,NA,43.48749724685032,-15.53815349313644,background
NA,NA,NA,58.86512536831815,-2.5444622709325135,background
NA,NA,NA,71.71064718420817,-30.9863119025395,background
NA,NA,NA,50.03613203864485,-3.751215385235084,background
NA,NA,NA,64.23599449576191,-15.45382299388085,background
NA,NA,NA,88.91066219818623,-24.07847416990993,background
NA,NA,NA,54.73034271042589,-1.2746184838884278,background
NA,NA,NA,108.20558446486596,-19.52492072634487,background
NA,NA,NA,85.39324452896761,-0.7368655857428779,background
NA,NA,NA,89.68354966188852,-0.40680128411803546,background
NA,NA,NA,62.9383191349526,24.005716921448368,background
NA,NA,NA,56.03757015783166,9.409768003919911,background
NA,NA,NA,44.877967521848966,-13.417424278901237,background
NA,NA,NA,69.2552246590912,13.599930414336724,background
NA,NA,NA,68.63914908563854,-22.565461971944693,background
NA,NA,NA,79.5421266394957,-30.59609564267458,background
NA,NA,NA,90.50663108894116,-29.291172762847193,background
NA,NA,NA,76.77123998769385,0.5323867354149335,background
NA,NA,NA,52.94290423748649,9.225280657762555,background
NA,NA,NA,67.2386556553029,-17.44198992046026,background
NA,NA,NA,43.58542250303278,-24.9594806117182,background
NA,NA,NA,81.58517620839677,8.291624760994656,background
NA,NA,NA,106.28286045879192,-13.540476074827128,background
NA,NA,NA,66.57446750836542,-6.4496074121762295,background
NA,NA,NA,93.01817825362676,-25.045702146881528,background
NA,NA,NA,95.14235030351688,-6.156527040906622,background
NA,NA,NA,81.65970722383668,-15.832419236537495,background
NA,NA,NA,71.34387772526964,-21.18846459107334,background
NA,NA,NA,64.07093233691323,-28.52941396998388,background
NA,NA,NA,81.06923728248717,-22.09467051904238,background
NA,NA,NA,85.7202550030654,2.5683353976300607,background
NA,NA,NA,88.73619745992418,-23.320587424439378,background
NA,NA,NA,59.01294180347784,-4.972312976543067,background
NA,NA,NA,52.68610881297049,2.371888444895524,background
NA,NA,NA,106.43293093920704,-7.911213890092678,background
NA,NA,NA,55.47770429497359,-15.414483444878844,background
NA,NA,NA,47.326522806320384,-13.203256807300717,background
NA,NA,NA,66.13816309452548,-25.2250506934767,background
NA,NA,NA,75.42140716378879,-26.83519020355271,background
NA,NA,NA,51.890347551608144,7.719683698624159,background
NA,NA,NA,88.97637498528718,5.83906431523275,background
NA,NA,NA,105.42466258277736,6.599896280685601,background
NA,NA,NA,84.68702878185884,-25.360985739871513,background
NA,NA,NA,55.41740469144862,-5.411618281421746,background
NA,NA,NA,50.62779896630145,-28.792412434555125,background
NA,NA,NA,107.4379759397102,-20.68180987491948,background
NA,NA,NA,53.3752891736369,2.8507817958059296,background
NA,NA,NA,57.41100486426201,-30.826625915363017,background
NA,NA,NA,48.07638689232914,3.423148940382499,background
NA,NA,NA,93.18348946969664,-12.390882454690852,background
NA,NA,NA,70.98412368464042,14.523368519012772,background
NA,NA,NA,91.10748031468825,-21.460320327406485,background
NA,NA,NA,61.143102973799955,-0.6069527690857613,background
NA,NA,NA,62.18538768388383,11.003210637408449,background
NA,NA,NA,36.8897819732696,-19.825882737243003,background
NA,NA,NA,70.4616609893931,-3.5160198826745845,background
NA,NA,NA,94.15951820206736,18.694149705071627,background
NA,NA,NA,82.01051935440196,6.089477660854827,background
NA,NA,NA,91.66823768401636,-28.324632396794215,background
NA,NA,NA,75.29485469690417,0.6182345008295074,background
NA,NA,NA,107.6540866878767,17.762378564559135,background
NA,NA,NA,96.49456688277094,-16.863563054863867,background
NA,NA,NA,71.51309481422142,-19.707020683113228,background
NA,NA,NA,51.69583258696447,-12.007238222766746,background
NA,NA,NA,58.532509531353845,-0.4526778721153181,background
NA,NA,NA,51.25070766821135,-24.27757763426764,background
NA,NA,NA,93.80044024934784,8.521427820711919,background
NA,NA,NA,57.90691993562592,-13.455020861136708,background
NA,NA,NA,68.32984824642085,17.17361058159622,background
NA,NA,NA,55.09060688580948,-8.418657686509306,background
NA,NA,NA,56.447295968166,5.390904724448227,background
NA,NA,NA,42.20021528519881,-22.61206649745616,background
NA,NA,NA,36.353852703987016,-31.215233804454613,background
NA,NA,NA,108.00379748467792,-24.608516710870635,background
NA,NA,NA,69.44720211766838,-0.3342166690813438,background
NA,NA,NA,61.463968810126666,-20.493568351444445,background
NA,NA,NA,54.03560308296805,14.086290218157542,background
NA,NA,NA,54.24434364970921,-1.825674611010218,background
NA,NA,NA,40.54261423006303,-21.196415233407137,background
NA,NA,NA,105.93749617036876,-12.322881141036016,background
NA,NA,NA,101.80102722662244,-17.45044575056478,background
NA,NA,NA,39.92488610048016,-28.88151086797003,background
NA,NA,NA,86.91684848270967,2.6920174184088843,background
NA,NA,NA,86.71746780506184,-9.590541428026247,background
NA,NA,NA,82.61494455010552,-8.688902610242716,background
NA,NA,NA,51.22127028848337,-16.339737052878633,background
NA,NA,NA,63.458307084731935,5.73032635434226,background
NA,NA,NA,89.28535739551359,-3.318381610306906,background
NA,NA,NA,100.800765399648,7.04569575187242,background
NA,NA,NA,101.95243150634982,-19.983886222419727,background
NA,NA,NA,54.21950983090919,2.5692599406602765,background
NA,NA,NA,106.82162127646905,-26.4119713980836,background
NA,NA,NA,54.98638147451686,-23.59218946941178,background
NA,NA,NA,73.71854331436919,-19.19066020410327,background
NA,NA,NA,72.21523727828541,-10.440819070027556,background
NA,NA,NA,102.65468173433176,-27.576792437492195,background
NA,NA,NA,73.11893161616317,1.9385510237605696,background
NA,NA,NA,69.51382456919548,9.462919314191268,background
NA,NA,NA,85.51351651034346,13.454199779536015,background
NA,NA,NA,73.1686538915448,-5.339606579924184,background
NA,NA,NA,82.14707654547854,0.1481055719570308,background
NA,NA,NA,76.87331534764203,0.4614727082011033,background
NA,NA,NA,69.52396739948679,-18.560614819294127,background
NA,NA,NA,94.92159598135368,6.300192059747214,background
NA,NA,NA,76.56816963886598,-21.581032077642973,background
NA,NA,NA,75.86570980214117,-12.574838027303272,background
NA,NA,NA,107.87115265016664,17.625059481634864,background
NA,NA,NA,58.638418970138886,8.59570188366047,background
NA,NA,NA,91.5168624351636,19.60518351805442,background
NA,NA,NA,98.42649879384244,12.01425941243294,background
NA,NA,NA,95.54258696997915,-9.44054085142344,background
NA,NA,NA,59.213712830541894,18.001288930573622,background
NA,NA,NA,45.6961069979795,-30.879401154895085,background
NA,NA,NA,65.59057273848862,11.74583402111973,background
NA,NA,NA,56.54723367954618,-30.92462678021315,background
NA,NA,NA,61.1202654374143,-27.880467590164507,background
NA,NA,NA,91.42815473665334,6.933994385184652,background
NA,NA,NA,95.00494551653404,2.7293622353521556,background
NA,NA,NA,72.93572778328253,-12.281934934807856,background
NA,NA,NA,68.67875198854978,-29.793109702732615,background
NA,NA,NA,52.18805785966019,-5.492030221786207,background
NA,NA,NA,58.37034856585868,9.97239045427054,background
NA,NA,NA,56.08268326280644,-11.587932712539516,background
NA,NA,NA,70.70589334844325,18.29340699370966,background
NA,NA,NA,70.10577918298489,-22.50903724696016,background
NA,NA,NA,71.94109590617634,15.115828523373011,background
NA,NA,NA,61.32426912704034,-25.51632563432968,background
NA,NA,NA,88.32910125674354,1.3607812062580182,background
NA,NA,NA,92.32073427453,-17.296597066950522,background
NA,NA,NA,86.98008275433571,-13.36341598100731,background
NA,NA,NA,59.0204998113838,-30.38855687161839,background
NA,NA,NA,63.36064308820857,-6.141959718903694,background
NA,NA,NA,44.82822615966893,-13.956395080345349,background
NA,NA,NA,51.95301624934405,-20.38483794525559,background
NA,NA,NA,58.860886714921016,10.069558721553827,background
NA,NA,NA,84.15051186502237,10.39322000756285,background
NA,NA,NA,64.9192054602355,-11.820189135545178,background
NA,NA,NA,75.25638545511109,-10.28187693300818,background
NA,NA,NA,60.40894249651922,25.03117732207306,background
NA,NA,NA,92.467601724273365,-9.443771407890468,background
NA,NA,NA,96.08366211659744,-3.126395160659402,background
NA,NA,NA,42.01127588761808,-21.613631386923377,background
NA,NA,NA,82.41666642646553,0.8162984651411654,background
NA,NA,NA,68.42741604402337,-16.820533150901262,background
NA,NA,NA,107.70379297260094,-15.163175288319088,background
NA,NA,NA,69.91332491870011,-11.303149976576645,background
NA,NA,NA,39.911290890894385,15.815710323541271,background
NA,NA,NA,68.30721223238639,17.06443103639867,background
NA,NA,NA,90.29306995821604,13.442015910704772,background
NA,NA,NA,44.544755422773875,-3.6100141412410474,background
NA,NA,NA,101.06208375793892,-8.896927640306334,background
NA,NA,NA,74.99954581041717,2.971529876171757,background
NA,NA,NA,105.80562959641884,-27.124239778706908,background
NA,NA,NA,62.736438050292016,3.1756880876724938,background
NA,NA,NA,53.2343378118241,-22.810923153484715,background
NA,NA,NA,91.93517659447704,-9.0174175874518,background
NA,NA,NA,74.75264372186902,-31.24307047055732,background
NA,NA,NA,46.08415983981817,-2.6074500363916853,background
NA,NA,NA,84.5619791453702,-8.490358447942596,background
NA,NA,NA,87.78163456421905,-14.09335592196662,background
NA,NA,NA,40.585069043048776,-10.861677638199074,background
NA,NA,NA,88.43200845870426,1.5030875519804,background
NA,NA,NA,63.75929296421713,3.440248832896699,background
NA,NA,NA,40.69288067798823,-10.577316864656202,background
NA,NA,NA,56.2517556526999,1.5975365225875842,background
NA,NA,NA,83.70473841401405,14.230599927069274,background
NA,NA,NA,106.03716724937463,3.743680726583015,background
NA,NA,NA,86.68135035551553,13.711359864755694,background
NA,NA,NA,66.83325910602022,12.521006558567835,background
NA,NA,NA,45.94805537740005,-30.716993576967095,background
NA,NA,NA,59.71414793987826,-23.811163261971483,background
NA,NA,NA,61.2199920830441,19.97950007912324,background
NA,NA,NA,63.47916491216365,-4.451483788668078,background
NA,NA,NA,91.91976863078534,-19.69011681310672,background
NA,NA,NA,59.89542555419315,-5.069697898198731,background
NA,NA,NA,80.47611105253395,-12.432350819944748,background
NA,NA,NA,53.121545651688706,-11.00015486718928,background
NA,NA,NA,62.51981190393152,-24.045474306913366,background
NA,NA,NA,43.65838827351751,-29.335736580717064,background
NA,NA,NA,61.20001499843946,-20.22314441995692,background
NA,NA,NA,49.76626598188439,-15.884072340341747,background
NA,NA,NA,56.67793226163847,-18.836827558466144,background
NA,NA,NA,35.34200183927966,25.976228903413837,background
NA,NA,NA,53.65738558819834,-28.38561851792105,background
NA,NA,NA,102.70449609258804,-7.055912394461137,background
NA,NA,NA,101.1371331766508,-11.074927168786546,background
NA,NA,NA,60.12458183764976,12.221381006996186,background
NA,NA,NA,52.009766564362565,-6.320534472754743,background
NA,NA,NA,67.34409646583501,-6.9951533298980335,background
NA,NA,NA,39.523541179468126,-21.19712242964145,background
NA,NA,NA,66.69390874048437,16.119161428875973,background
NA,NA,NA,50.98400799838377,-3.3676404812524243,background
NA,NA,NA,61.237348867130514,-15.60957645806434,background
NA,NA,NA,94.4368298039666,-8.559301726817354,background
NA,NA,NA,61.45070636284353,-12.41807040822781,background
NA,NA,NA,63.77290115938234,-0.06249943580797326,background
NA,NA,NA,108.22770050934535,10.640853101908242,background
NA,NA,NA,71.75132479407125,17.8473359304545,background
NA,NA,NA,50.52648203339989,28.044035945381125,background
NA,NA,NA,78.2912074146048,-5.64520001048912,background
NA,NA,NA,69.50546369551384,22.472650242740603,background
NA,NA,NA,59.18065651734848,-23.10193366169766,background
NA,NA,NA,50.93254762231848,26.28270281427972,background
NA,NA,NA,65.06032284805403,-13.42119581004594,background
NA,NA,NA,107.97046512319918,3.53268907843874,background
NA,NA,NA,85.53088183613642,-17.674813073188933,background
NA,NA,NA,49.0618841883408,12.287940118701988,background
NA,NA,NA,90.36498238512158,-11.662803450739982,background
NA,NA,NA,95.51793693446392,-10.870877899805976,background
NA,NA,NA,60.470181724187256,-30.70831941318505,background
NA,NA,NA,40.9100778802296,-14.41668519015957,background
NA,NA,NA,66.80718003753935,20.17840887746112,background
NA,NA,NA,79.03435602551274,-6.642994966652359,background
NA,NA,NA,106.52460918462828,-23.617933452185067,background
NA,NA,NA,89.39084628729353,16.168871449830288,background
NA,NA,NA,76.40791391102842,4.788322473506666,background
NA,NA,NA,60.696232960727144,20.15899424811883,background
NA,NA,NA,39.66470916187245,-24.086578827439915,background
NA,NA,NA,66.62342225040351,-21.064844070070304,background
NA,NA,NA,93.62893928291186,7.969927890806589,background
NA,NA,NA,70.51731660003172,-9.603279478303367,background
NA,NA,NA,87.80560490573097,-22.61162488944707,background
NA,NA,NA,94.3773785430642,-5.055309898446705,background
NA,NA,NA,91.61810411362728,2.8968839867944527,background
NA,NA,NA,91.29802628159965,-23.44495550381061,background
NA,NA,NA,52.431371356924295,-21.084743552100743,background
NA,NA,NA,100.65740602331115,-24.243469059915828,background
NA,NA,NA,80.06838334587337,4.508149386146051,background
NA,NA,NA,84.54769142011503,-17.25259385464117,background
NA,NA,NA,53.140927475875216,-27.39515061335437,background
NA,NA,NA,54.89153238007724,-31.65277844391926,background
NA,NA,NA,85.89822792400953,-4.75060410037437,background
NA,NA,NA,72.8678853247297,-16.427505856576666,background
NA,NA,NA,84.70450815491462,-15.879336058917726,background
NA,NA,NA,56.50421975814115,-23.89848752025276,background
NA,NA,NA,67.41008027454538,-16.957497490240026,background
NA,NA,NA,75.87884554440873,5.200159023540174,background
NA,NA,NA,106.9196229162702,17.752898932630824,background
NA,NA,NA,33.80463089476641,-29.91995138317174,background
NA,NA,NA,96.9435452585608,-8.263220491266042,background
NA,NA,NA,107.41688459039985,-1.444076865375799,background
NA,NA,NA,82.4908117720176,-29.729101268007827,background
NA,NA,NA,50.49728553343847,-6.537549275260021,background
NA,NA,NA,58.27020388656173,-8.25032987891752,background
NA,NA,NA,76.75011268672318,-0.9141694318678986,background
NA,NA,NA,42.16847413983412,-8.364626853192709,background
NA,NA,NA,52.90065325985136,-26.288916738700465,background
NA,NA,NA,68.07893569006418,-20.2651758974513,background
NA,NA,NA,59.53779787032373,-22.1895570852748,background
NA,NA,NA,55.98451184520519,-17.272807090064145,background
NA,NA,NA,65.54749520049317,22.9057825100791,background
NA,NA,NA,105.4674301424251,-25.54364054770593,background
NA,NA,NA,64.51595116730707,-14.713293297582087,background
NA,NA,NA,86.1637208820049,6.839519753172209,background
NA,NA,NA,71.27066938124713,-20.57776577094596,background
NA,NA,NA,100.70704138819488,-10.054765742027689,background
NA,NA,NA,107.57985809255804,-4.745937324934795,background
NA,NA,NA,41.16407834545215,-27.37148117416817,background
NA,NA,NA,63.62337840451533,5.265008341492098,background
NA,NA,NA,90.62873917296828,-12.774962710959118,background
NA,NA,NA,51.47499996886022,-16.54491075048947,background
NA,NA,NA,56.814868912108395,16.886766340283433,background
NA,NA,NA,62.81476779392407,-12.27616190673077,background
NA,NA,NA,43.49747647341087,-3.4165013404295017,background
